+-------+-----+-------+-------+-----+-----+--------+-------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+------------+------------+--------------+------------+
| COUNT | 1XX |  2XX  |  3XX  | 4XX | 5XX | METHOD |                 URI                 |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)   | AVG(BODY)  |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/buildings2.svg              | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 23825.000  | 4431450.000  | 3440.567   |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/buildings5.svg              | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 9858.000   | 1833588.000  | 1423.593   |
| 1     | 0   | 1     | 0     | 0   | 0   | GET    | /apple-touch-icon-180x180.png       | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 1020.000   | 1020.000   | 1020.000     | 1020.000   |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/town.svg                    | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 128735.000 | 23944710.000 | 18590.613  |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/buildings6.svg              | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 9454.000   | 1758444.000  | 1365.252   |
| 1458  | 0   | 191   | 1267  | 0   | 0   | GET    | /favicon-32x32.png                  | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 336.000    | 64176.000    | 44.016     |
| 1     | 0   | 1     | 0     | 0   | 0   | GET    | /index.html                         | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 704.000    | 704.000    | 704.000      | 704.000    |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/house1.svg                  | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 2903.000   | 539958.000   | 419.222    |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/buildings3.svg              | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 23793.000  | 4425498.000  | 3435.946   |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/buildings1.svg              | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 13886.000  | 2582796.000  | 2005.276   |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /images/house2.svg                  | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 6430.000   | 1195980.000  | 928.556    |
| 1458  | 0   | 191   | 1267  | 0   | 0   | GET    | /favicon.ico                        | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 16958.000  | 3238978.000  | 2221.521   |
| 1288  | 0   | 186   | 1102  | 0   | 0   | GET    | /client                             | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000      | 704.000    | 130944.000   | 101.665    |
+-------+-----+-------+-------+-----+-----+--------+-------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+------------+------------+--------------+------------+
